lo,la,examin_dt,specs_kr_nm,bhgdm,vtdgr_cd
130.863703,37.497778,"2012-06-24",너도밤나무,21.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,8.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,82.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",섬벚나무,23.1,AS
130.863703,37.497778,"2012-06-24",섬벚나무,25.7,AL
130.863703,37.497778,"2012-06-24",마가목,24.0,AL
130.863703,37.497778,"2012-06-24",마가목,14.2,AL
130.863703,37.497778,"2012-06-24",고로쇠나무,22.2,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,41.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,33.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",난티나무,18.2,AF
130.863703,37.497778,"2012-06-24",고로쇠나무,21.8,DB
130.863703,37.497778,"2012-06-24",너도밤나무,5.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,7.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,16.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,33.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",두메오리나무,15.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",두메오리나무,18.8,AL
130.863703,37.497778,"2012-06-24",쪽동백나무,13.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,24.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,16.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,28.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",두메오리나무,20.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,13.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,18.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,13.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.5,AB
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,3.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,28.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,AB
130.863703,37.497778,"2012-06-24",너도밤나무,7.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.6,AS
130.863703,37.497778,"2012-06-24",마가목,18.7,AS
130.863703,37.497778,"2012-06-24",마가목,4.4,AS
130.863703,37.497778,"2012-06-24",마가목,2.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,37.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,54.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AB
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-24",두메오리나무,11.2,AL
130.863703,37.497778,"2012-06-24",마가목,19.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,16.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,16.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",두메오리나무,20.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,35.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,12.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,39.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,33.4,AL
130.863703,37.497778,"2012-06-24",마가목,16.2,AL
130.863703,37.497778,"2012-06-24",솔송나무,12.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.1,AS
130.863703,37.497778,"2012-06-24",섬벚나무,32.2,AB
130.863703,37.497778,"2012-06-24",너도밤나무,17.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,40.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.6,AS
130.863703,37.497778,"2012-06-24",섬피나무,5.6,AS
130.863703,37.497778,"2012-06-24",솔송나무,16.1,AS
130.863703,37.497778,"2012-06-24",쪽동백나무,17.7,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,19.5,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,4.0,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,5.4,AL
130.863703,37.497778,"2012-06-24",솔송나무,13.0,AS
130.863703,37.497778,"2012-06-24",섬벚나무,29.6,AL
130.863703,37.497778,"2012-06-24",섬벚나무,3.9,AS
130.863703,37.497778,"2012-06-24",섬벚나무,31.2,AS
130.863703,37.497778,"2012-06-24",섬벚나무,32.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.2,AS
130.863703,37.497778,"2012-06-24",주목,9.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.1,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,14.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,34.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,16.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,25.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,19.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,13.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,35.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,12.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,7.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AL
130.863703,37.497778,"2012-06-24",주목,9.0,AS
130.863703,37.497778,"2012-06-24",마가목,21.4,AS
130.863703,37.497778,"2012-06-24",마가목,5.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.5,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,4.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,7.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",마가목,13.7,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,17.0,AL
130.863703,37.497778,"2012-06-24",두메오리나무,21.0,AL
130.863703,37.497778,"2012-06-24",두메오리나무,22.2,AL
130.863703,37.497778,"2012-06-24",쪽동백나무,12.4,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,8.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,10.1,AB
130.863703,37.497778,"2012-06-24",너도밤나무,23.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,7.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,26.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,13.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AS
130.863703,37.497778,"2012-06-24",주목,4.7,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,15.8,DL
130.863703,37.497778,"2012-06-24",솔송나무,3.6,AS
130.863703,37.497778,"2012-06-24",주목,9.2,AS
130.863703,37.497778,"2012-06-24",솔송나무,4.5,AS
130.863703,37.497778,"2012-06-24",섬단풍나무,3.5,AS
130.863703,37.497778,"2012-06-24",섬피나무,39.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,12.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.4,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,44.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,32.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,18.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,25.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.0,AS
130.863703,37.497778,"2012-06-24",마가목,21.9,AS
130.863703,37.497778,"2012-06-24",마가목,17.4,AL
130.863703,37.497778,"2012-06-24",너도밤나무,23.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,30.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,13.5,AS
130.863703,37.497778,"2012-06-24",층층나무,27.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,7.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,12.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AB
130.863703,37.497778,"2012-06-24",너도밤나무,6.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,27.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-24",섬벚나무,13.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,15.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.9,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AL
130.863703,37.497778,"2012-06-24",너도밤나무,15.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,10.3,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,DL
130.863703,37.497778,"2012-06-24",너도밤나무,17.6,AL
130.863703,37.497778,"2012-06-24",섬벚나무,36.1,AS
130.863703,37.497778,"2012-06-24",층층나무,33.8,AL
130.863703,37.497778,"2012-06-24",층층나무,6.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,10.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,38.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.4,AL
130.863703,37.497778,"2012-06-24",섬벚나무,31.3,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,5.8,AS
130.863703,37.497778,"2012-06-24",층층나무,42.4,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,10.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,25.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,19.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,19.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,22.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,17.6,AS
130.863703,37.497778,"2012-06-24",고로쇠나무,15.7,AL
130.863703,37.497778,"2012-06-24",섬피나무,45.0,AS
130.863703,37.497778,"2012-06-24",섬피나무,5.7,AL
130.863703,37.497778,"2012-06-24",섬피나무,3.2,AL
130.863703,37.497778,"2012-06-24",섬피나무,18.7,AL
130.863703,37.497778,"2012-06-24",마가목,20.1,AS
130.863703,37.497778,"2012-06-24",마가목,23.7,AS
130.863703,37.497778,"2012-06-24",황벽나무,26.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,13.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,13.6,AS
130.863703,37.497778,"2012-06-24",섬벚나무,18.4,AL
130.863703,37.497778,"2012-06-24",섬벚나무,30.7,AL
130.863703,37.497778,"2012-06-24",마가목,14.4,AS
130.863703,37.497778,"2012-06-24",마가목,17.8,AS
130.863703,37.497778,"2012-06-24",섬피나무,45.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,18.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,5.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,98.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.6,AB
130.863703,37.497778,"2012-06-24",너도밤나무,4.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,25.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,24.7,AL
130.863703,37.497778,"2012-06-24",섬벚나무,18.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,12.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.3,AB
130.863703,37.497778,"2012-06-24",너도밤나무,13.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.3,AB
130.863703,37.497778,"2012-06-24",섬단풍나무,14.1,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,8.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,24.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,45.7,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.9,AB
130.863703,37.497778,"2012-06-24",너도밤나무,5.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,34.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.6,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.3,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,10.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,17.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,23.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,33.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,29.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,26.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,20.2,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.6,AL
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AL
130.863703,37.497778,"2012-06-24",너도밤나무,3.2,AL
130.863703,37.497778,"2012-06-24",너도밤나무,23.1,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,37.9,AS
130.863703,37.497778,"2012-06-24",너도밤나무,31.4,AS
130.863703,37.497778,"2012-06-24",너도밤나무,21.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,6.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,3.5,AB
130.863703,37.497778,"2012-06-24",두메오리나무,16.1,AL
130.863703,37.497778,"2012-06-24",섬단풍나무,14.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,37.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,9.5,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,4.2,AB
130.863703,37.497778,"2012-06-24",너도밤나무,8.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,11.0,AS
130.863703,37.497778,"2012-06-24",너도밤나무,7.0,AL
130.863703,37.497778,"2012-06-24",너도밤나무,4.8,AS
130.863703,37.497778,"2012-06-24",너도밤나무,2.8,AS
130.863703,37.497778,"2012-06-24",마가목,14.6,AL
130.863703,37.497778,"2012-06-24",섬피나무,41.9,AL
130.863703,37.497778,"2012-06-24",섬피나무,3.6,AL
130.863703,37.497778,"2012-06-24",마가목,22.7,AL
130.863703,37.497778,"2012-06-24",너도밤나무,6.6,AS
